OrderNumber,OrderLineItem,DateKey,OrderDate,StockDate,ProductKey,CustomerKey,TerritoryKey,OrderQuantity,ProductPrice,ProductCost,Revenue,TotalCost,Profit
SO60373,1,20161219,2016-12-19,2003-08-28,582,17480,4,1,1700.99,1082.51,1700.99,1082.51,618.48
SO60367,3,20161219,2016-12-19,2003-09-17,223,25035,9,1,8.6442,5.7052,8.6442,5.7052,2.939
SO60367,1,20161219,2016-12-19,2003-11-05,387,25035,9,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO60367,2,20161219,2016-12-19,2003-10-30,489,25035,9,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO60381,4,20161219,2016-12-19,2003-10-02,480,27498,9,2,2.29,0.8565,4.58,1.713,2.867
SO60381,3,20161219,2016-12-19,2003-11-07,538,27498,9,2,21.49,8.0373,42.98,16.0746,26.905399999999997
SO60381,2,20161219,2016-12-19,2003-09-24,529,27498,9,1,3.99,1.4923,3.99,1.4923,2.4977
SO60381,1,20161219,2016-12-19,2003-10-21,606,27498,9,1,539.99,343.6496,539.99,343.6496,196.3404
SO60327,4,20161219,2016-12-19,2003-11-07,464,22842,9,2,23.5481,9.7136,47.0962,19.4272,27.669000000000004
SO60327,3,20161219,2016-12-19,2003-08-25,485,22842,9,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO60327,2,20161219,2016-12-19,2003-08-30,528,22842,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60327,1,20161219,2016-12-19,2003-11-16,537,22842,9,1,35.0,13.09,35.0,13.09,21.91
SO60375,3,20161219,2016-12-19,2003-09-27,223,24011,10,2,8.6442,5.7052,17.2884,11.4104,5.878
SO60375,2,20161219,2016-12-19,2003-09-21,232,24011,10,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO60375,1,20161219,2016-12-19,2003-08-31,385,24011,10,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO60374,3,20161219,2016-12-19,2003-11-18,529,24034,10,2,3.99,1.4923,7.98,2.9846,4.9954
SO60374,2,20161219,2016-12-19,2003-10-07,539,24034,10,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO60374,1,20161219,2016-12-19,2003-09-13,387,24034,10,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO60374,4,20161219,2016-12-19,2003-11-01,488,24034,10,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO60328,3,20161219,2016-12-19,2003-09-07,484,17313,9,3,7.95,2.9733,23.85,8.9199,14.930100000000001
SO60328,1,20161219,2016-12-19,2003-10-01,536,17313,9,3,29.99,11.2163,89.97,33.6489,56.3211
SO60328,2,20161219,2016-12-19,2003-10-29,528,17313,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60378,1,20161219,2016-12-19,2003-10-28,569,28488,9,1,742.35,461.4448,742.35,461.4448,280.90520000000004
SO60377,4,20161219,2016-12-19,2003-09-05,484,14214,9,2,7.95,2.9733,15.9,5.9466,9.9534
SO60377,2,20161219,2016-12-19,2003-10-12,530,14214,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60377,3,20161219,2016-12-19,2003-09-26,541,14214,9,2,28.99,10.8423,57.98,21.6846,36.2954
SO60377,5,20161219,2016-12-19,2003-10-07,486,14214,9,1,159.0,59.466,159.0,59.466,99.53399999999999
SO60377,1,20161219,2016-12-19,2003-09-05,560,14214,9,1,1214.85,755.1508,1214.85,755.1508,459.6991999999999
SO60352,1,20161219,2016-12-19,2003-11-22,477,21010,8,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60337,1,20161219,2016-12-19,2003-09-15,480,11330,6,2,2.29,0.8565,4.58,1.713,2.867
SO60369,1,20161219,2016-12-19,2003-10-28,385,25126,9,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO60369,2,20161219,2016-12-19,2003-09-08,488,25126,9,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO60323,3,20161219,2016-12-19,2003-11-23,485,14790,7,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO60323,1,20161219,2016-12-19,2003-08-29,360,14790,7,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO60323,2,20161219,2016-12-19,2003-09-14,471,14790,7,1,63.5,23.749,63.5,23.749,39.751000000000005
SO60348,1,20161219,2016-12-19,2003-09-24,485,13476,4,3,21.98,8.2205,65.94,24.661499999999997,41.2785
SO60348,2,20161219,2016-12-19,2003-10-06,489,13476,4,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO60336,4,20161219,2016-12-19,2003-09-30,462,24847,10,2,23.5481,9.7136,47.0962,19.4272,27.669000000000004
SO60336,2,20161219,2016-12-19,2003-11-12,220,24847,10,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60336,3,20161219,2016-12-19,2003-10-23,229,24847,10,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO60336,1,20161219,2016-12-19,2003-08-26,377,24847,10,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO60322,5,20161219,2016-12-19,2003-11-06,223,13602,10,2,8.6442,5.7052,17.2884,11.4104,5.878
SO60322,3,20161219,2016-12-19,2003-09-05,478,13602,10,2,9.99,3.7363,19.98,7.4726,12.5074
SO60322,4,20161219,2016-12-19,2003-09-13,220,13602,10,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60322,1,20161219,2016-12-19,2003-11-18,356,13602,10,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO60322,2,20161219,2016-12-19,2003-11-12,477,13602,10,1,4.99,1.8663,4.99,1.8663,3.1237000000000004
SO60345,1,20161219,2016-12-19,2003-08-29,477,23893,6,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60345,2,20161219,2016-12-19,2003-11-22,491,23893,6,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO60392,3,20161220,2016-12-20,2003-10-12,223,21011,10,2,8.6442,5.7052,17.2884,11.4104,5.878
SO60392,2,20161220,2016-12-20,2003-09-04,215,21011,10,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60392,1,20161220,2016-12-20,2003-11-02,582,21011,10,1,1700.99,1082.51,1700.99,1082.51,618.48
SO60419,2,20161220,2016-12-20,2003-09-22,480,11812,1,2,2.29,0.8565,4.58,1.713,2.867
SO60419,1,20161220,2016-12-20,2003-10-08,354,11812,1,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO60399,1,20161220,2016-12-20,2003-12-03,477,17174,4,3,4.99,1.8663,14.97,5.5989,9.3711
SO60396,2,20161220,2016-12-20,2003-09-06,480,26118,4,2,2.29,0.8565,4.58,1.713,2.867
SO60396,3,20161220,2016-12-20,2003-11-10,484,26118,4,2,7.95,2.9733,15.9,5.9466,9.9534
SO60396,1,20161220,2016-12-20,2003-11-02,535,26118,4,1,24.99,9.3463,24.99,9.3463,15.643699999999999
SO60438,3,20161220,2016-12-20,2003-10-01,530,25767,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60438,2,20161220,2016-12-20,2003-09-27,541,25767,1,2,28.99,10.8423,57.98,21.6846,36.2954
SO60438,4,20161220,2016-12-20,2003-10-25,220,25767,1,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60438,1,20161220,2016-12-20,2003-12-01,576,25767,1,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO60383,2,20161220,2016-12-20,2003-11-29,481,16700,9,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO60383,1,20161220,2016-12-20,2003-11-14,536,16700,9,2,29.99,11.2163,59.98,22.4326,37.547399999999996
SO60427,2,20161220,2016-12-20,2003-09-26,220,23409,9,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60427,1,20161220,2016-12-20,2003-08-25,583,23409,9,1,1700.99,1082.51,1700.99,1082.51,618.48
SO60424,2,20161220,2016-12-20,2003-09-01,214,19197,8,1,34.99,13.0863,34.99,13.0863,21.9037
SO60424,1,20161220,2016-12-20,2003-09-13,578,19197,8,1,1214.85,755.1508,1214.85,755.1508,459.6991999999999
SO60443,1,20161220,2016-12-20,2003-10-01,387,19536,6,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO60432,1,20161220,2016-12-20,2003-11-07,387,16928,9,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO60384,3,20161220,2016-12-20,2003-11-07,477,18258,9,3,4.99,1.8663,14.97,5.5989,9.3711
SO60384,1,20161220,2016-12-20,2003-09-07,485,18258,9,3,21.98,8.2205,65.94,24.661499999999997,41.2785
SO60384,2,20161220,2016-12-20,2003-09-19,478,18258,9,1,9.99,3.7363,9.99,3.7363,6.2537
SO60406,1,20161220,2016-12-20,2003-10-17,537,13695,7,1,35.0,13.09,35.0,13.09,21.91
SO60433,2,20161220,2016-12-20,2003-08-22,215,27348,9,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60433,3,20161220,2016-12-20,2003-11-03,462,27348,9,1,23.5481,9.7136,23.5481,9.7136,13.834500000000002
SO60433,1,20161220,2016-12-20,2003-11-23,606,27348,9,1,539.99,343.6496,539.99,343.6496,196.3404
SO60440,2,20161220,2016-12-20,2003-09-05,479,23166,4,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO60440,3,20161220,2016-12-20,2003-10-10,484,23166,4,2,7.95,2.9733,15.9,5.9466,9.9534
SO60440,1,20161220,2016-12-20,2003-09-22,606,23166,4,1,539.99,343.6496,539.99,343.6496,196.3404
SO60388,1,20161220,2016-12-20,2003-10-29,220,15222,9,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60403,1,20161220,2016-12-20,2003-09-05,485,15634,10,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO60431,3,20161220,2016-12-20,2003-10-13,480,25119,9,2,2.29,0.8565,4.58,1.713,2.867
SO60431,2,20161220,2016-12-20,2003-11-14,539,25119,9,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO60431,1,20161220,2016-12-20,2003-10-18,381,25119,9,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO60405,2,20161220,2016-12-20,2003-10-31,528,13781,7,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60405,1,20161220,2016-12-20,2003-09-20,537,13781,7,1,35.0,13.09,35.0,13.09,21.91
SO60446,4,20161220,2016-12-20,2003-09-23,462,20831,8,3,23.5481,9.7136,70.6443,29.1408,41.5035
SO60446,2,20161220,2016-12-20,2003-10-27,215,20831,8,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60446,3,20161220,2016-12-20,2003-09-25,229,20831,8,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO60446,1,20161220,2016-12-20,2003-09-26,385,20831,8,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO60413,2,20161220,2016-12-20,2003-11-09,528,11926,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60413,1,20161220,2016-12-20,2003-10-04,537,11926,1,1,35.0,13.09,35.0,13.09,21.91
SO60420,2,20161220,2016-12-20,2003-08-29,478,12781,6,2,9.99,3.7363,19.98,7.4726,12.5074
SO60420,1,20161220,2016-12-20,2003-08-24,354,12781,6,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO60435,3,20161220,2016-12-20,2003-09-17,528,16160,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60435,2,20161220,2016-12-20,2003-09-18,535,16160,9,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO60435,1,20161220,2016-12-20,2003-08-24,593,16160,9,1,564.99,308.2179,564.99,308.2179,256.7721
SO60397,4,20161220,2016-12-20,2003-09-10,464,26498,1,2,23.5481,9.7136,47.0962,19.4272,27.669000000000004
SO60397,2,20161220,2016-12-20,2003-08-25,528,26498,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60397,1,20161220,2016-12-20,2003-10-14,535,26498,1,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO60397,3,20161220,2016-12-20,2003-10-02,215,26498,1,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60386,1,20161220,2016-12-20,2003-10-20,530,23095,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60425,2,20161220,2016-12-20,2003-08-23,223,26954,8,2,8.6442,5.7052,17.2884,11.4104,5.878
SO60425,1,20161220,2016-12-20,2003-11-21,560,26954,8,1,1214.85,755.1508,1214.85,755.1508,459.6991999999999
SO60448,3,20161220,2016-12-20,2003-11-18,477,22652,8,3,4.99,1.8663,14.97,5.5989,9.3711
SO60448,2,20161220,2016-12-20,2003-11-10,479,22652,8,1,8.99,3.3623,8.99,3.3623,5.627700000000001
SO60448,1,20161220,2016-12-20,2003-09-12,605,22652,8,1,539.99,343.6496,539.99,343.6496,196.3404
SO60429,2,20161220,2016-12-20,2003-09-21,220,19964,9,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60429,1,20161220,2016-12-20,2003-09-19,377,19964,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO60395,1,20161220,2016-12-20,2003-11-26,529,11200,6,2,3.99,1.4923,7.98,2.9846,4.9954
SO60402,1,20161220,2016-12-20,2003-11-20,485,20085,6,3,21.98,8.2205,65.94,24.661499999999997,41.2785
SO60402,2,20161220,2016-12-20,2003-10-23,484,20085,6,2,7.95,2.9733,15.9,5.9466,9.9534
SO60421,3,20161220,2016-12-20,2003-10-29,528,11780,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60421,4,20161220,2016-12-20,2003-08-23,215,11780,1,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60421,1,20161220,2016-12-20,2003-11-20,354,11780,1,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO60421,2,20161220,2016-12-20,2003-08-24,537,11780,1,1,35.0,13.09,35.0,13.09,21.91
SO60393,2,20161220,2016-12-20,2003-10-04,479,16432,7,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO60393,1,20161220,2016-12-20,2003-09-20,375,16432,7,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO60430,1,20161220,2016-12-20,2003-09-16,385,16529,9,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO60430,2,20161220,2016-12-20,2003-08-25,490,16529,9,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO60422,3,20161220,2016-12-20,2003-12-05,480,11954,4,2,2.29,0.8565,4.58,1.713,2.867
SO60422,1,20161220,2016-12-20,2003-10-21,362,11954,4,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO60422,2,20161220,2016-12-20,2003-10-10,537,11954,4,1,35.0,13.09,35.0,13.09,21.91
SO60436,2,20161220,2016-12-20,2003-11-06,235,23511,6,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO60436,1,20161220,2016-12-20,2003-10-14,578,23511,6,1,1214.85,755.1508,1214.85,755.1508,459.6991999999999
SO60398,3,20161220,2016-12-20,2003-11-10,480,22759,1,2,2.29,0.8565,4.58,1.713,2.867
SO60398,2,20161220,2016-12-20,2003-09-22,528,22759,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60398,1,20161220,2016-12-20,2003-09-11,536,22759,1,2,29.99,11.2163,59.98,22.4326,37.547399999999996
SO60444,3,20161220,2016-12-20,2003-10-23,466,20281,1,2,23.5481,9.7136,47.0962,19.4272,27.669000000000004
SO60444,2,20161220,2016-12-20,2003-10-02,215,20281,1,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60444,1,20161220,2016-12-20,2003-10-07,389,20281,1,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO60382,2,20161220,2016-12-20,2003-09-12,480,17292,9,3,2.29,0.8565,6.87,2.5695,4.3004999999999995
SO60382,3,20161220,2016-12-20,2003-09-04,484,17292,9,2,7.95,2.9733,15.9,5.9466,9.9534
SO60382,1,20161220,2016-12-20,2003-11-21,536,17292,9,2,29.99,11.2163,59.98,22.4326,37.547399999999996
SO60408,2,20161220,2016-12-20,2003-12-03,480,27847,10,2,2.29,0.8565,4.58,1.713,2.867
SO60408,1,20161220,2016-12-20,2003-08-26,538,27847,10,2,21.49,8.0373,42.98,16.0746,26.905399999999997
SO60390,1,20161220,2016-12-20,2003-10-12,529,16682,9,2,3.99,1.4923,7.98,2.9846,4.9954
SO60390,2,20161220,2016-12-20,2003-10-06,540,16682,9,1,32.6,12.1924,32.6,12.1924,20.407600000000002
SO60428,2,20161220,2016-12-20,2003-10-13,214,13526,9,1,34.99,13.0863,34.99,13.0863,21.9037
SO60428,1,20161220,2016-12-20,2003-11-11,373,13526,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO60385,1,20161220,2016-12-20,2003-10-23,485,17330,9,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO60394,1,20161220,2016-12-20,2003-09-27,223,29057,4,2,8.6442,5.7052,17.2884,11.4104,5.878
SO60437,2,20161220,2016-12-20,2003-10-27,214,24640,4,1,34.99,13.0863,34.99,13.0863,21.9037
SO60437,1,20161220,2016-12-20,2003-10-07,561,24640,4,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO60410,1,20161220,2016-12-20,2003-11-23,538,27905,10,2,21.49,8.0373,42.98,16.0746,26.905399999999997
SO60391,2,20161220,2016-12-20,2003-09-08,223,17784,8,3,8.6442,5.7052,25.9326,17.1156,8.817
SO60391,1,20161220,2016-12-20,2003-09-06,580,17784,8,1,1700.99,1082.51,1700.99,1082.51,618.48
SO60387,3,20161220,2016-12-20,2003-11-28,481,16174,9,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO60387,1,20161220,2016-12-20,2003-10-30,529,16174,9,2,3.99,1.4923,7.98,2.9846,4.9954
SO60387,2,20161220,2016-12-20,2003-09-24,214,16174,9,1,34.99,13.0863,34.99,13.0863,21.9037
SO60451,2,20161220,2016-12-20,2003-10-03,215,11454,9,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60451,1,20161220,2016-12-20,2003-11-07,573,11454,9,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO60389,2,20161220,2016-12-20,2003-12-04,530,19572,9,3,4.99,1.8663,14.97,5.5989,9.3711
SO60389,3,20161220,2016-12-20,2003-10-11,464,19572,9,2,23.5481,9.7136,47.0962,19.4272,27.669000000000004
SO60389,1,20161220,2016-12-20,2003-08-26,541,19572,9,2,28.99,10.8423,57.98,21.6846,36.2954
SO60401,3,20161220,2016-12-20,2003-10-24,478,25173,6,2,9.99,3.7363,19.98,7.4726,12.5074
SO60401,2,20161220,2016-12-20,2003-09-29,485,25173,6,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO60401,1,20161220,2016-12-20,2003-11-20,528,25173,6,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60416,2,20161220,2016-12-20,2003-09-22,485,16083,6,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO60416,1,20161220,2016-12-20,2003-10-01,597,16083,6,1,539.99,294.5797,539.99,294.5797,245.4103
SO60442,1,20161220,2016-12-20,2003-10-04,604,23148,1,1,539.99,343.6496,539.99,343.6496,196.3404
SO60449,2,20161220,2016-12-20,2003-12-05,223,29477,10,2,8.6442,5.7052,17.2884,11.4104,5.878
SO60449,3,20161220,2016-12-20,2003-10-13,220,29477,10,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60449,1,20161220,2016-12-20,2003-10-30,575,29477,10,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO60400,1,20161220,2016-12-20,2003-10-27,477,16672,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60400,2,20161220,2016-12-20,2003-08-27,480,16672,1,2,2.29,0.8565,4.58,1.713,2.867
SO60404,2,20161220,2016-12-20,2003-09-13,472,12753,7,1,63.5,23.749,63.5,23.749,39.751000000000005
SO60404,1,20161220,2016-12-20,2003-09-04,474,12753,7,1,69.99,26.1763,69.99,26.1763,43.8137
SO60407,3,20161220,2016-12-20,2003-12-01,462,16599,10,2,23.5481,9.7136,47.0962,19.4272,27.669000000000004
SO60407,2,20161220,2016-12-20,2003-10-24,235,16599,10,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO60407,1,20161220,2016-12-20,2003-11-21,476,16599,10,1,69.99,26.1763,69.99,26.1763,43.8137
SO60447,2,20161220,2016-12-20,2003-11-17,477,22440,7,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60447,3,20161220,2016-12-20,2003-11-04,479,22440,7,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO60447,1,20161220,2016-12-20,2003-10-22,604,22440,7,1,539.99,343.6496,539.99,343.6496,196.3404
SO60426,3,20161220,2016-12-20,2003-09-01,477,19950,9,3,4.99,1.8663,14.97,5.5989,9.3711
SO60426,2,20161220,2016-12-20,2003-10-10,479,19950,9,3,8.99,3.3623,26.97,10.0869,16.8831
SO60426,5,20161220,2016-12-20,2003-10-19,484,19950,9,2,7.95,2.9733,15.9,5.9466,9.9534
SO60426,1,20161220,2016-12-20,2003-10-14,373,19950,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO60426,4,20161220,2016-12-20,2003-12-02,487,19950,9,1,54.99,20.5663,54.99,20.5663,34.423700000000004
SO60434,2,20161220,2016-12-20,2003-11-11,215,11124,9,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60434,1,20161220,2016-12-20,2003-10-04,563,11124,9,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO60412,1,20161220,2016-12-20,2003-10-13,530,25495,7,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60412,2,20161220,2016-12-20,2003-12-02,215,25495,7,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60423,2,20161220,2016-12-20,2003-10-01,223,28388,8,1,8.6442,5.7052,8.6442,5.7052,2.939
SO60423,1,20161220,2016-12-20,2003-11-17,567,28388,8,1,742.35,461.4448,742.35,461.4448,280.90520000000004
SO60417,2,20161220,2016-12-20,2003-10-21,535,19698,4,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO60417,3,20161220,2016-12-20,2003-10-22,480,19698,4,1,2.29,0.8565,2.29,0.8565,1.4335
SO60417,4,20161220,2016-12-20,2003-09-10,486,19698,4,1,159.0,59.466,159.0,59.466,99.53399999999999
SO60417,1,20161220,2016-12-20,2003-11-02,596,19698,4,1,539.99,294.5797,539.99,294.5797,245.4103
SO60418,2,20161220,2016-12-20,2003-09-13,485,13948,4,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO60418,1,20161220,2016-12-20,2003-09-28,360,13948,4,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO60418,3,20161220,2016-12-20,2003-11-22,472,13948,4,1,63.5,23.749,63.5,23.749,39.751000000000005
SO60450,2,20161220,2016-12-20,2003-12-01,474,17071,9,1,69.99,26.1763,69.99,26.1763,43.8137
SO60450,1,20161220,2016-12-20,2003-08-24,588,17071,9,1,769.49,419.7784,769.49,419.7784,349.71160000000003
SO60452,2,20161220,2016-12-20,2003-11-21,220,11459,9,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO60452,1,20161220,2016-12-20,2003-12-01,573,11459,9,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO60439,1,20161220,2016-12-20,2003-11-26,573,25409,4,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO60414,2,20161220,2016-12-20,2003-09-06,529,20495,4,2,3.99,1.4923,7.98,2.9846,4.9954
SO60414,1,20161220,2016-12-20,2003-11-27,371,20495,4,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO60414,4,20161220,2016-12-20,2003-09-21,480,20495,4,1,2.29,0.8565,2.29,0.8565,1.4335
SO60414,3,20161220,2016-12-20,2003-10-03,540,20495,4,1,32.6,12.1924,32.6,12.1924,20.407600000000002
SO60409,1,20161220,2016-12-20,2003-10-21,529,20064,8,3,3.99,1.4923,11.97,4.4769,7.493100000000001
SO60409,2,20161220,2016-12-20,2003-11-16,214,20064,8,1,34.99,13.0863,34.99,13.0863,21.9037
SO60441,1,20161220,2016-12-20,2003-10-19,606,21614,6,1,539.99,343.6496,539.99,343.6496,196.3404
SO60462,1,20161221,2016-12-21,2003-09-15,528,25241,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60516,3,20161221,2016-12-21,2003-08-28,479,26848,10,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO60516,2,20161221,2016-12-21,2003-10-13,477,26848,10,1,4.99,1.8663,4.99,1.8663,3.1237000000000004
SO60516,4,20161221,2016-12-21,2003-10-25,488,26848,10,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO60516,1,20161221,2016-12-21,2003-09-15,584,26848,10,1,539.99,343.6496,539.99,343.6496,196.3404
SO60475,1,20161221,2016-12-21,2003-11-06,478,16667,6,3,9.99,3.7363,29.97,11.2089,18.7611
SO60500,1,20161221,2016-12-21,2003-10-26,583,19599,9,1,1700.99,1082.51,1700.99,1082.51,618.48
SO60493,2,20161221,2016-12-21,2003-10-31,485,14606,6,3,21.98,8.2205,65.94,24.661499999999997,41.2785
SO60493,4,20161221,2016-12-21,2003-10-02,477,14606,6,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60493,3,20161221,2016-12-21,2003-09-18,478,14606,6,2,9.99,3.7363,19.98,7.4726,12.5074
SO60493,1,20161221,2016-12-21,2003-12-06,360,14606,6,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO60454,2,20161221,2016-12-21,2003-08-27,478,11593,7,2,9.99,3.7363,19.98,7.4726,12.5074
SO60454,1,20161221,2016-12-21,2003-10-18,354,11593,7,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO60496,3,20161221,2016-12-21,2003-08-23,477,11925,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60496,1,20161221,2016-12-21,2003-10-10,354,11925,1,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO60496,2,20161221,2016-12-21,2003-11-03,478,11925,1,1,9.99,3.7363,9.99,3.7363,6.2537
SO60496,4,20161221,2016-12-21,2003-12-02,487,11925,1,1,54.99,20.5663,54.99,20.5663,34.423700000000004
SO60509,2,20161221,2016-12-21,2003-09-21,538,21613,6,2,21.49,8.0373,42.98,16.0746,26.905399999999997
SO60509,1,20161221,2016-12-21,2003-11-04,606,21613,6,1,539.99,343.6496,539.99,343.6496,196.3404
SO60460,1,20161221,2016-12-21,2003-08-28,528,13041,9,3,4.99,1.8663,14.97,5.5989,9.3711
SO60460,2,20161221,2016-12-21,2003-12-06,535,13041,9,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO60460,3,20161221,2016-12-21,2003-08-26,214,13041,9,1,34.99,13.0863,34.99,13.0863,21.9037
SO60507,2,20161221,2016-12-21,2003-10-08,223,25429,4,2,8.6442,5.7052,17.2884,11.4104,5.878
SO60507,1,20161221,2016-12-21,2003-10-17,564,25429,4,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO60489,4,20161221,2016-12-21,2003-10-10,466,25520,7,3,23.5481,9.7136,70.6443,29.1408,41.5035
SO60489,1,20161221,2016-12-21,2003-09-21,530,25520,7,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO60489,2,20161221,2016-12-21,2003-09-06,214,25520,7,1,34.99,13.0863,34.99,13.0863,21.9037
